driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,weather
Carlos Sainz,44.0,104.127,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,45.0,130.382,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,46.0,106.219,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,47.0,102.354,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,48.0,131.886,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,49.0,148.05,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,50.0,92.413,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,51.0,90.893,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,52.0,90.442,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,53.0,90.129,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,54.0,90.231,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,55.0,90.838,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,56.0,90.794,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,57.0,90.702,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,58.0,90.504,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,59.0,90.607,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,60.0,90.617,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Pierre Gasly,1.0,103.776,13.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,2.0,97.911,14.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,3.0,95.49,14.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,4.0,94.495,14.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,5.0,94.167,14.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,6.0,94.393,14.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,7.0,94.333,14.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,8.0,94.717,13.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,9.0,94.719,13.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,10.0,94.817,13.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,11.0,95.552,10.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,12.0,93.697,10.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,13.0,94.16,10.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,14.0,93.232,9.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,15.0,93.644,9.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,16.0,113.692,9.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,17.0,95.016,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,18.0,94.324,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,19.0,94.129,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,20.0,93.506,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,21.0,93.411,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,22.0,94.052,7.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,23.0,93.637,7.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,24.0,93.251,7.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,25.0,93.341,7.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,26.0,93.483,7.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,27.0,93.649,7.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,28.0,95.435,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,29.0,95.416,7.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,30.0,97.398,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,31.0,114.106,12.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,32.0,91.732,12.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,33.0,91.253,12.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,34.0,91.838,11.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,35.0,91.456,11.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,36.0,94.086,11.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,37.0,92.191,10.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,38.0,92.661,9.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,39.0,91.718,9.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,40.0,91.834,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,41.0,91.178,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,42.0,91.288,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,43.0,91.516,7.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,44.0,112.211,7.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,45.0,136.55,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,46.0,139.19,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,47.0,95.896,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,48.0,93.975,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,49.0,117.483,8.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,50.0,92.542,7.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,51.0,90.811,6.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,52.0,90.522,6.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,53.0,90.11,6.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,54.0,90.255,6.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,55.0,90.507,6.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,56.0,90.72,6.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,57.0,90.717,6.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,58.0,90.528,6.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,59.0,90.276,6.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,60.0,90.414,6.0,Eifel,0.86,0.96,0.57,0.0,Partly cloudy
Charles Leclerc,1.0,97.473,4.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,2.0,95.048,4.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,3.0,94.182,4.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,4.0,94.062,4.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,5.0,94.072,4.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,6.0,94.52,4.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,7.0,93.989,4.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,8.0,94.256,4.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,9.0,95.537,5.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,10.0,97.859,8.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,11.0,113.564,19.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,12.0,93.245,17.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,13.0,94.114,16.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,14.0,94.07,15.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,15.0,92.525,14.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,16.0,111.567,12.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,17.0,94.043,12.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,18.0,93.865,11.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,19.0,93.751,11.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,20.0,92.808,10.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,21.0,92.832,10.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,22.0,92.911,9.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,23.0,93.209,8.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,24.0,92.663,8.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,25.0,92.677,8.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,26.0,93.224,8.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,27.0,93.115,8.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,28.0,92.636,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,29.0,93.197,5.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,30.0,92.831,4.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,31.0,92.819,4.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,32.0,92.511,4.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,33.0,94.189,5.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,34.0,93.464,5.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,35.0,95.955,6.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,36.0,113.802,10.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,37.0,91.604,9.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,38.0,91.443,8.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,39.0,91.198,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,40.0,91.138,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,41.0,90.863,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,42.0,91.01,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,43.0,91.029,6.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,44.0,112.71,6.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,45.0,133.677,6.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,46.0,141.611,6.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,47.0,95.301,6.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,48.0,92.346,6.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,49.0,123.404,6.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,50.0,93.555,6.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,51.0,92.461,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,52.0,91.142,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,53.0,90.863,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,54.0,90.712,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,55.0,91.038,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,56.0,91.246,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,57.0,91.365,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,58.0,91.017,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,59.0,91.11,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Charles Leclerc,60.0,92.027,7.0,Eifel,0.91,0.81,0.6,0.0,Partly cloudy
Nico Hulkenberg,1.0,106.054,17.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,2.0,97.734,17.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,3.0,95.456,17.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,4.0,95.372,17.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,5.0,94.85,17.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,6.0,94.436,17.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,7.0,94.818,17.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,8.0,94.704,16.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,9.0,95.305,16.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,10.0,95.475,16.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,11.0,95.253,13.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,12.0,93.662,13.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,13.0,95.496,14.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,14.0,94.515,13.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,15.0,93.939,12.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,16.0,111.978,11.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,17.0,94.053,11.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,18.0,94.326,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,19.0,93.788,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,20.0,94.594,11.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,21.0,93.708,11.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,22.0,93.853,11.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,23.0,93.604,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,24.0,93.146,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,25.0,93.523,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,26.0,93.735,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,27.0,93.711,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,28.0,93.618,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,29.0,96.925,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,30.0,112.649,14.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,31.0,94.062,14.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,32.0,91.193,13.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,33.0,92.277,13.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,34.0,91.829,12.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,35.0,92.13,12.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,36.0,92.566,12.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,37.0,92.396,11.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,38.0,92.586,11.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,39.0,92.222,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,40.0,92.771,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,41.0,91.717,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,42.0,91.929,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,43.0,91.599,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,44.0,112.748,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,45.0,134.744,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,46.0,137.412,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,47.0,96.022,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,48.0,93.815,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,49.0,116.933,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,50.0,93.063,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,51.0,92.213,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,52.0,91.229,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,53.0,91.179,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,54.0,91.341,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,55.0,91.427,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,56.0,91.178,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,57.0,91.196,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,58.0,90.733,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,59.0,91.052,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Nico Hulkenberg,60.0,92.395,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Romain Grosjean,1.0,107.376,20.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,2.0,97.975,20.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,3.0,96.013,20.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,4.0,95.525,20.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,5.0,94.634,20.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,6.0,94.942,20.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,7.0,95.238,20.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,8.0,95.15,19.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,9.0,95.024,19.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,10.0,95.839,18.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,11.0,95.085,18.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,12.0,94.104,16.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,13.0,95.132,17.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,14.0,95.369,16.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,15.0,94.134,15.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,16.0,111.896,14.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,17.0,95.123,13.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,18.0,94.226,13.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,19.0,93.603,12.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,20.0,93.528,12.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,21.0,93.455,12.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,22.0,93.624,12.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,23.0,93.644,11.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,24.0,93.316,10.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,25.0,93.452,10.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,26.0,93.871,10.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,27.0,93.692,10.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,28.0,97.233,11.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,29.0,114.152,15.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,30.0,91.569,15.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,31.0,91.837,15.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,32.0,92.694,15.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,33.0,92.028,14.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,34.0,91.998,13.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,35.0,92.215,13.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,36.0,92.814,13.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,37.0,92.082,12.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,38.0,92.642,12.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,39.0,92.594,12.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,40.0,92.373,12.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,41.0,92.842,11.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,42.0,93.277,11.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,43.0,92.547,10.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,44.0,115.473,10.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,45.0,121.416,7.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,46.0,139.735,7.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,47.0,95.653,7.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,48.0,93.728,7.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,49.0,119.014,7.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,50.0,94.75,9.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,51.0,92.794,9.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,52.0,91.832,9.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,53.0,92.134,9.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,54.0,91.562,9.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,55.0,91.68,9.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,56.0,91.715,9.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,57.0,91.991,9.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,58.0,91.618,9.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,59.0,91.664,9.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Romain Grosjean,60.0,92.096,9.0,Eifel,0.79,0.74,0.78,0.0,Partly cloudy
Antonio Giovinazzi,1.0,102.829,11.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,2.0,96.2,11.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,3.0,95.082,11.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,4.0,94.46,11.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,5.0,94.619,11.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,6.0,94.576,11.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,7.0,94.664,11.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,8.0,94.683,10.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,9.0,94.666,10.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,10.0,94.525,10.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,11.0,95.056,9.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,12.0,95.121,9.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,13.0,95.304,9.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,14.0,96.438,10.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,15.0,99.023,13.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,16.0,127.802,15.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,17.0,94.88,14.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
Antonio Giovinazzi,18.0,93.25,14.0,Eifel,0.76,0.68,0.52,0.0,Partly cloudy
