driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,weather
Esteban Ocon,42.0,90.633,9.0,Great Britain,0.91,0.86,0.58,0.0,Partly cloudy
Esteban Ocon,43.0,90.781,9.0,Great Britain,0.91,0.86,0.58,0.0,Partly cloudy
Esteban Ocon,44.0,90.532,9.0,Great Britain,0.91,0.86,0.58,0.0,Partly cloudy
Esteban Ocon,45.0,90.404,9.0,Great Britain,0.91,0.86,0.58,0.0,Partly cloudy
Esteban Ocon,46.0,89.848,8.0,Great Britain,0.91,0.86,0.58,0.0,Partly cloudy
Esteban Ocon,47.0,90.145,8.0,Great Britain,0.91,0.86,0.58,0.0,Partly cloudy
Esteban Ocon,48.0,90.463,8.0,Great Britain,0.91,0.86,0.58,0.0,Partly cloudy
Esteban Ocon,49.0,89.874,8.0,Great Britain,0.91,0.86,0.58,0.0,Partly cloudy
Esteban Ocon,50.0,89.491,8.0,Great Britain,0.91,0.86,0.58,0.0,Partly cloudy
Esteban Ocon,51.0,89.66,7.0,Great Britain,0.91,0.86,0.58,0.0,Partly cloudy
Esteban Ocon,52.0,89.515,6.0,Great Britain,0.91,0.86,0.58,0.0,Partly cloudy
Pierre Gasly,1.0,101.865,12.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,2.0,132.616,11.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,3.0,149.661,11.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,5.0,130.165,11.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,6.0,95.376,11.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,7.0,94.882,11.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,8.0,93.491,11.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,9.0,93.415,11.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,10.0,93.628,11.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,11.0,92.954,11.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,12.0,100.646,11.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,13.0,147.726,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,14.0,128.272,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,18.0,131.471,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,19.0,95.992,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,20.0,93.998,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,21.0,92.775,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,22.0,92.586,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,23.0,92.296,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,24.0,92.062,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,25.0,92.206,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,26.0,92.16,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,27.0,92.397,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,28.0,92.172,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,29.0,92.051,13.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,30.0,91.296,12.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,31.0,91.946,12.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,32.0,91.253,12.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,33.0,91.451,12.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,34.0,91.13,12.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,35.0,91.736,12.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,36.0,91.107,12.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,37.0,91.084,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,38.0,91.104,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,39.0,90.805,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,40.0,90.419,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,41.0,90.319,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,42.0,90.36,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,43.0,90.435,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,44.0,90.498,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,45.0,90.605,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,46.0,90.535,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,47.0,90.189,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,48.0,90.575,10.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,49.0,90.324,9.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,50.0,90.175,9.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,51.0,89.964,8.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Pierre Gasly,52.0,89.603,7.0,Great Britain,0.86,0.96,0.57,0.0,Partly cloudy
Alexander Albon,1.0,103.077,13.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,2.0,132.634,12.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,5.0,128.78,12.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,6.0,95.837,13.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,7.0,114.67,18.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,8.0,91.828,18.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,9.0,92.407,18.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,10.0,92.208,18.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,11.0,91.622,18.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,12.0,108.43,17.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,13.0,127.837,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,14.0,125.744,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,18.0,129.712,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,19.0,96.213,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,20.0,93.979,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,21.0,92.77,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,22.0,92.673,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,23.0,92.189,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,24.0,92.107,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,25.0,92.245,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,26.0,92.149,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,27.0,92.35,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,28.0,92.175,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,29.0,92.16,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,30.0,91.204,13.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,31.0,117.525,17.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,32.0,90.132,17.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,33.0,89.637,17.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,34.0,89.426,17.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,35.0,89.993,17.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,36.0,89.565,17.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,37.0,89.487,16.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,38.0,90.254,16.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,39.0,90.426,15.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,40.0,89.261,15.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,41.0,89.281,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,42.0,89.485,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,43.0,89.368,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,44.0,90.032,14.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,45.0,89.685,12.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,46.0,88.874,12.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,47.0,88.79,12.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,48.0,89.075,12.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,49.0,89.256,11.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,50.0,89.122,11.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,51.0,89.162,9.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Alexander Albon,52.0,88.689,8.0,Great Britain,0.86,0.66,0.57,0.0,Partly cloudy
Lance Stroll,1.0,100.476,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,2.0,130.286,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,3.0,149.271,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,5.0,132.315,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,6.0,94.963,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,7.0,94.261,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,8.0,93.108,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,9.0,93.399,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,10.0,93.14,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,11.0,92.8,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,12.0,101.086,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,13.0,125.779,6.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,14.0,148.537,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,18.0,134.818,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,19.0,95.085,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,20.0,93.55,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,21.0,92.586,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,22.0,92.206,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,23.0,92.298,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,24.0,92.32,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,25.0,92.566,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,26.0,92.733,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,27.0,91.764,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,28.0,91.816,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,29.0,91.692,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,30.0,91.441,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,31.0,91.418,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,32.0,91.391,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,33.0,91.205,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,34.0,91.142,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,35.0,91.462,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,36.0,91.224,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,37.0,91.872,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,38.0,90.642,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,39.0,90.742,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,40.0,90.808,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,41.0,90.728,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,42.0,90.722,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,43.0,90.765,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,44.0,90.475,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,45.0,90.639,8.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,46.0,91.405,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,47.0,90.834,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,48.0,91.329,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,49.0,92.153,10.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,50.0,90.772,10.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,51.0,91.68,10.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Lance Stroll,52.0,91.742,9.0,Great Britain,0.86,0.71,0.6,0.0,Partly cloudy
Sebastian Vettel,1.0,101.375,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,2.0,131.969,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,3.0,148.6,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,5.0,131.085,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,6.0,95.095,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,7.0,94.927,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,8.0,93.528,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,9.0,93.461,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,10.0,93.378,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,11.0,93.086,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,12.0,99.509,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,13.0,144.723,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,14.0,129.879,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,18.0,134.104,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,19.0,95.95,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,20.0,93.666,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,21.0,92.635,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,22.0,92.489,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,23.0,91.939,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,24.0,92.479,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,25.0,92.431,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,26.0,92.263,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,27.0,92.336,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,28.0,92.029,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,29.0,91.785,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,30.0,91.83,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,31.0,91.96,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,32.0,91.42,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,33.0,91.401,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,34.0,91.085,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,35.0,91.77,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,36.0,91.328,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,37.0,92.152,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,38.0,91.856,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,39.0,91.186,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,40.0,90.752,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,41.0,90.609,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,42.0,90.776,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,43.0,90.973,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,44.0,90.537,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,45.0,90.761,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,46.0,90.666,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,47.0,90.601,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,48.0,90.757,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,49.0,92.228,12.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,50.0,91.547,12.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,51.0,91.225,11.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Sebastian Vettel,52.0,91.782,10.0,Great Britain,0.87,0.82,0.9,0.0,Partly cloudy
Valtteri Bottas,1.0,95.364,3.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,2.0,126.276,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,5.0,138.71,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,6.0,90.858,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,7.0,91.622,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,8.0,90.961,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,9.0,91.039,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,10.0,90.883,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,11.0,90.518,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,12.0,90.968,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,13.0,128.489,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,18.0,142.431,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,19.0,90.959,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,20.0,90.392,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,21.0,90.415,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,22.0,90.058,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,23.0,89.988,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,24.0,90.506,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,25.0,90.232,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,26.0,90.444,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,27.0,90.164,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,28.0,89.764,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,29.0,89.944,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,30.0,89.934,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,31.0,89.719,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,32.0,89.617,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,33.0,89.579,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,34.0,89.608,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,35.0,89.463,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,36.0,89.765,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,37.0,89.881,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,38.0,89.508,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,39.0,89.907,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,40.0,89.892,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,41.0,89.265,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,42.0,89.296,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,43.0,89.723,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,44.0,89.78,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,45.0,89.739,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,46.0,90.164,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,47.0,90.271,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,48.0,91.797,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,49.0,91.051,2.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,50.0,126.242,4.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,51.0,116.238,12.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
Valtteri Bottas,52.0,90.086,11.0,Great Britain,0.87,0.99,0.74,0.0,Partly cloudy
George Russell,1.0,105.216,19.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,2.0,137.923,17.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,5.0,123.937,17.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,6.0,95.055,17.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,7.0,94.479,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,8.0,93.527,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,9.0,93.881,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,10.0,93.647,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,11.0,93.694,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,12.0,103.329,15.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,13.0,144.811,15.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,14.0,126.147,15.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,18.0,128.939,15.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,19.0,97.267,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,20.0,94.245,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,21.0,93.088,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,22.0,93.243,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,23.0,93.019,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,24.0,93.046,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,25.0,92.565,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,26.0,92.499,16.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,27.0,91.94,15.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,28.0,92.047,15.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,29.0,91.721,15.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,30.0,91.546,15.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,31.0,91.957,14.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
George Russell,32.0,91.683,14.0,Great Britain,0.69,0.93,0.57,0.0,Partly cloudy
